goose	Canada Goose	Branta canadensis	40.660339	-73.969322	2010-05-21
goose	Canada Goose	Branta canadensis	40.665638	-73.44813	2003-06-02
goose	Canada Goose	Branta canadensis	40.666691	-73.5189189	2011-06-02
goose	Canada Goose	Branta canadensis	40.6715034	-73.8124153	2010-10-02
goose	Canada Goose	Branta canadensis	40.6724362	-73.6499405	2012-03-22
goose	Canada Goose	Branta canadensis	40.6724362	-73.6499405	2012-09-20
goose	Canada Goose	Branta canadensis	40.6766674	-73.7854242	2012-02-20
goose	Canada Goose	Branta canadensis	40.6766674	-73.7854242	2012-12-06
goose	Canada Goose	Branta canadensis	40.6804811	-73.6415618	2006-03-19
goose	Canada Goose	Branta canadensis	40.688969	-73.8863182	2010-05-15
goose	Canada Goose	Branta canadensis	40.6915723	-74.0298271	2010-12-11
goose	Canada Goose	Branta canadensis	40.6923532	-73.6348343	2011-02-26
goose	Canada Goose	Branta canadensis	40.6994398	-73.4519019	2010-01-07
goose	Canada Goose	Branta canadensis	40.6994398	-73.4519019	2010-01-12
goose	Canada Goose	Branta canadensis	40.7017071	-73.1635792	2010-02-15
goose	Canada Goose	Branta canadensis	40.7017071	-73.1635792	2011-09-07
goose	Canada Goose	Branta canadensis	40.70771	-73.1524658	2010-08-29
goose	Canada Goose	Branta canadensis	40.726799	-73.6342697	2012-02-21
goose	Canada Goose	Branta canadensis	40.7325109	-73.8398731	2009-01-03
goose	Canada Goose	Branta canadensis	40.7345819	-72.8652876	2010-10-15
goose	Canada Goose	Branta canadensis	40.7351612	-74.0106225	2012-01-08
goose	Canada Goose	Branta canadensis	40.7462409	-73.8080852	2008-09-02
goose	Canada Goose	Branta canadensis	40.7512779	-73.4836176	2008-12-18
goose	Canada Goose	Branta canadensis	40.7536129	-73.9636892	2011-12-01
goose	Canada Goose	Branta canadensis	40.7544571	-73.9644865	2011-01-02
goose	Canada Goose	Branta canadensis	40.7555796	-73.9634264	2008-05-19
goose	Canada Goose	Branta canadensis	40.7679967	-73.0209732	2012-10-16
goose	Canada Goose	Branta canadensis	40.770108	-72.9932633	2008-04-11
